player_name,team_code,gameweek,match_id,llm_team_rotation,llm_player_rotation,llm_manager_sentiment,llm_strength,llm_source_type,llm_quote,llm_status,is_starter,team_name
Austin,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,0,Spurs
Kinsky,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,0,Spurs
Pedro Porro,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,1,Spurs
Romero,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,1,Spurs
Danso,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,1,Spurs
Davies,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,0,Spurs
Dragusin,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,0,Spurs
Spence,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,0,Spurs
Udogie,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,1,Spurs
Van de Ven,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,0,Spurs
Takai,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,0,Spurs
Johnson,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,1,Spurs
Kudus,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,1,Spurs
Tel,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,0,Spurs
Bentancur,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,1,Spurs
Bergvall,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,1,Spurs
Odobert,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,0,Spurs
Gray,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,0,Spurs
P.M.Sarr,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,1,Spurs
Olusesi,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,0,Spurs
Richarlison,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,0,Spurs
Scarlett,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,0,Spurs
J.Palhinha,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,0,Spurs
Xavi,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,0,Spurs
Kolo Muani,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,1,Spurs
Rowswell,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,0,Spurs
Akhamrich,6,14,25-26-prem-newcastle-united-vs-tottenham-hotspur,,,,none,,,ok,0,Spurs
Rogers,7,19,25-26-prem-arsenal-vs-aston-villa,,,,none,,,empty_corpus,1,Aston Villa
Onana,7,19,25-26-prem-arsenal-vs-aston-villa,,,,none,,,empty_corpus,1,Aston Villa
Broggio,7,19,25-26-prem-arsenal-vs-aston-villa,,,,none,,,empty_corpus,0,Aston Villa
Konsa,7,19,25-26-prem-arsenal-vs-aston-villa,,,,none,,,empty_corpus,1,Aston Villa
Maatsen,7,19,25-26-prem-arsenal-vs-aston-villa,,,,none,,,empty_corpus,0,Aston Villa
Mings,7,19,25-26-prem-arsenal-vs-aston-villa,,,,none,,,empty_corpus,0,Aston Villa
Pau,7,19,25-26-prem-arsenal-vs-aston-villa,,,,none,,,empty_corpus,0,Aston Villa
A.García,7,19,25-26-prem-arsenal-vs-aston-villa,,,,none,,,empty_corpus,0,Aston Villa
Bogarde,7,19,25-26-prem-arsenal-vs-aston-villa,,,,none,,,empty_corpus,1,Aston Villa
Lindelöf,7,19,25-26-prem-arsenal-vs-aston-villa,,,,none,,,empty_corpus,1,Aston Villa
Sousa,7,19,25-26-prem-arsenal-vs-aston-villa,,,,none,,,empty_corpus,0,Aston Villa
Tielemans,7,19,25-26-prem-arsenal-vs-aston-villa,,,,none,,,empty_corpus,1,Aston Villa
George Hemmings,7,19,25-26-prem-arsenal-vs-aston-villa,,,,none,,,empty_corpus,0,Aston Villa
Hollingshead,7,19,25-26-prem-arsenal-vs-aston-villa,,,,none,,,empty_corpus,0,Aston Villa
Leon Routh,7,19,25-26-prem-arsenal-vs-aston-villa,,,,none,,,empty_corpus,0,Aston Villa
Patterson,7,19,25-26-prem-arsenal-vs-aston-villa,,,,none,,,empty_corpus,0,Aston Villa
Martinez,7,19,25-26-prem-arsenal-vs-aston-villa,,,,none,,,empty_corpus,1,Aston Villa
M.Bizot,7,19,25-26-prem-arsenal-vs-aston-villa,,,,none,,,empty_corpus,0,Aston Villa
Buendía,7,19,25-26-prem-arsenal-vs-aston-villa,,,,none,,,empty_corpus,1,Aston Villa
Malen,7,19,25-26-prem-arsenal-vs-aston-villa,,,,none,,,empty_corpus,0,Aston Villa
McGinn,7,19,25-26-prem-arsenal-vs-aston-villa,,,,none,,,empty_corpus,0,Aston Villa
Jimoh-Aloba,7,19,25-26-prem-arsenal-vs-aston-villa,,,,none,,,empty_corpus,0,Aston Villa
Young,7,19,25-26-prem-arsenal-vs-aston-villa,,,,none,,,empty_corpus,0,Aston Villa
Watkins,7,19,25-26-prem-arsenal-vs-aston-villa,,,,none,,,empty_corpus,1,Aston Villa
Elliott,7,19,25-26-prem-arsenal-vs-aston-villa,,,,none,,,empty_corpus,0,Aston Villa
Burrowes,7,19,25-26-prem-arsenal-vs-aston-villa,,,,none,,,empty_corpus,0,Aston Villa
Proctor,7,19,25-26-prem-arsenal-vs-aston-villa,,,,none,,,empty_corpus,0,Aston Villa
Sancho,7,19,25-26-prem-arsenal-vs-aston-villa,,,,none,,,empty_corpus,1,Aston Villa
Wright,7,19,25-26-prem-arsenal-vs-aston-villa,,,,none,,,empty_corpus,0,Aston Villa
Digne,7,19,25-26-prem-arsenal-vs-aston-villa,,,,none,,,empty_corpus,1,Aston Villa
Oriola,36,21,25-26-prem-manchester-city-vs-brighton-hove-albion,,,,none,,,ok,0,Brighton
Steele,36,21,25-26-prem-manchester-city-vs-brighton-hove-albion,,,,none,,,ok,0,Brighton
Verbruggen,36,21,25-26-prem-manchester-city-vs-brighton-hove-albion,,,,none,,,ok,1,Brighton
McGill,36,21,25-26-prem-manchester-city-vs-brighton-hove-albion,,,,none,,,ok,0,Brighton
Boscagli,36,21,25-26-prem-manchester-city-vs-brighton-hove-albion,,,,none,,,ok,0,Brighton
F.Kadıoğlu,36,21,25-26-prem-manchester-city-vs-brighton-hove-albion,,,,none,,,ok,1,Brighton
Van Hecke,36,21,25-26-prem-manchester-city-vs-brighton-hove-albion,,,,none,,,ok,1,Brighton
Veltman,36,21,25-26-prem-manchester-city-vs-brighton-hove-albion,,,,none,,,ok,0,Brighton
Mitoma,36,21,25-26-prem-manchester-city-vs-brighton-hove-albion,,,,none,,,ok,1,Brighton
Georginio,36,21,25-26-prem-manchester-city-vs-brighton-hove-albion,,,,none,,,ok,1,Brighton
March,36,21,25-26-prem-manchester-city-vs-brighton-hove-albion,,,,none,,,ok,0,Brighton
Minteh,36,21,25-26-prem-manchester-city-vs-brighton-hove-albion,,,,none,,,ok,0,Brighton
Gruda,36,21,25-26-prem-manchester-city-vs-brighton-hove-albion,,,,none,,,ok,0,Brighton
Hinshelwood,36,21,25-26-prem-manchester-city-vs-brighton-hove-albion,,,,none,,,ok,1,Brighton
Ayari,36,21,25-26-prem-manchester-city-vs-brighton-hove-albion,,,,none,,,ok,1,Brighton
Gomez,36,21,25-26-prem-manchester-city-vs-brighton-hove-albion,,,,none,,,ok,1,Brighton
Milner,36,21,25-26-prem-manchester-city-vs-brighton-hove-albion,,,,none,,,ok,0,Brighton
Watson,36,21,25-26-prem-manchester-city-vs-brighton-hove-albion,,,,none,,,ok,0,Brighton
Knight,36,21,25-26-prem-manchester-city-vs-brighton-hove-albion,,,,none,,,ok,0,Brighton
Welbeck,36,21,25-26-prem-manchester-city-vs-brighton-hove-albion,,,,none,,,ok,0,Brighton
Kostoulas,36,21,25-26-prem-manchester-city-vs-brighton-hove-albion,,,,none,,,ok,0,Brighton
Simmonds,36,21,25-26-prem-manchester-city-vs-brighton-hove-albion,,,,none,,,ok,0,Brighton
Groß,36,21,25-26-prem-manchester-city-vs-brighton-hove-albion,,,,none,,,ok,1,Brighton
Tasker,36,21,25-26-prem-manchester-city-vs-brighton-hove-albion,,,,none,,,ok,0,Brighton
Coppola,36,21,25-26-prem-manchester-city-vs-brighton-hove-albion,,,,none,,,ok,0,Brighton
De Cuyper,36,21,25-26-prem-manchester-city-vs-brighton-hove-albion,,,,none,,,ok,1,Brighton
Dunk,36,21,25-26-prem-manchester-city-vs-brighton-hove-albion,,,,none,,,ok,1,Brighton
Aznou,11,25,25-26-prem-fulham-vs-everton,,,,none,,,ok,0,Everton
Beto,11,25,25-26-prem-fulham-vs-everton,,,,none,,,ok,0,Everton
Dewsbury-Hall,11,25,25-26-prem-fulham-vs-everton,,,,none,,,ok,1,Everton
Tarkowski,11,25,25-26-prem-fulham-vs-everton,,,,none,,,ok,1,Everton
Mykolenko,11,25,25-26-prem-fulham-vs-everton,,0.2,,implied,journalist_prediction,"David Moyes fielded four centre-backs last week, but has left-back Vitalii Mykolenko at his disposal again this weekend.",ok,1,Everton
O'Brien,11,25,25-26-prem-fulham-vs-everton,,,,none,,,ok,1,Everton
Coleman,11,25,25-26-prem-fulham-vs-everton,,,,none,,,ok,0,Everton
Gana,11,25,25-26-prem-fulham-vs-everton,,,,none,,,ok,1,Everton
Garner,11,25,25-26-prem-fulham-vs-everton,,,,none,,,ok,1,Everton
Campbell,11,25,25-26-prem-fulham-vs-everton,,,,none,,,ok,0,Everton
Iroegbunam,11,25,25-26-prem-fulham-vs-everton,,,,none,,,ok,0,Everton
Pickford,11,25,25-26-prem-fulham-vs-everton,,,,none,,,ok,1,Everton
Travers,11,25,25-26-prem-fulham-vs-everton,,,,none,,,ok,0,Everton
Branthwaite,11,25,25-26-prem-fulham-vs-everton,,,,none,,,ok,0,Everton
Keane,11,25,25-26-prem-fulham-vs-everton,,,,none,,,ok,1,Everton
Patterson,11,25,25-26-prem-fulham-vs-everton,,,,none,,,ok,0,Everton
Dixon,11,25,25-26-prem-fulham-vs-everton,,,,none,,,ok,0,Everton
Welch,11,25,25-26-prem-fulham-vs-everton,,,,none,,,ok,0,Everton
Ndiaye,11,25,25-26-prem-fulham-vs-everton,,,,none,,,ok,1,Everton
McNeil,11,25,25-26-prem-fulham-vs-everton,,0.8,-0.5,implied,journalist_prediction,Moyes must work out how to reintegrate Dwight McNeil after a failed deadline day move to Crystal Palace.,ok,0,Everton
Alcaraz,11,25,25-26-prem-fulham-vs-everton,,,,none,,,ok,0,Everton
Armstrong,11,25,25-26-prem-fulham-vs-everton,,,,none,,,ok,1,Everton
Bates,11,25,25-26-prem-fulham-vs-everton,,,,none,,,ok,0,Everton
Ebere,11,25,25-26-prem-fulham-vs-everton,,,,none,,,ok,0,Everton
Barry,11,25,25-26-prem-fulham-vs-everton,,,,none,,,ok,1,Everton
Sherif,11,25,25-26-prem-fulham-vs-everton,,,,none,,,ok,0,Everton
King,11,25,25-26-prem-fulham-vs-everton,,,,none,,,ok,0,Everton
Dibling,11,25,25-26-prem-fulham-vs-everton,,,,none,,,ok,0,Everton
Röhl,11,25,25-26-prem-fulham-vs-everton,,,,none,,,ok,0,Everton
Graham,11,25,25-26-prem-fulham-vs-everton,,,,none,,,ok,0,Everton
Diouf,21,27,25-26-prem-west-ham-united-vs-afc-bournemouth,,,,none,,,ok,1,West Ham
Kilman,21,27,25-26-prem-west-ham-united-vs-afc-bournemouth,,,,none,,,ok,0,West Ham
Mavropanos,21,27,25-26-prem-west-ham-united-vs-afc-bournemouth,,,,none,,,ok,1,West Ham
Scarles,21,27,25-26-prem-west-ham-united-vs-afc-bournemouth,,,,none,,,ok,0,West Ham
Wan-Bissaka,21,27,25-26-prem-west-ham-united-vs-afc-bournemouth,,,,none,,,ok,1,West Ham
Souček,21,27,25-26-prem-west-ham-united-vs-afc-bournemouth,,,,none,,,ok,1,West Ham
Summerville,21,27,25-26-prem-west-ham-united-vs-afc-bournemouth,,,,none,,,ok,1,West Ham
Bowen,21,27,25-26-prem-west-ham-united-vs-afc-bournemouth,,,,none,,,ok,1,West Ham
Hermansen,21,27,25-26-prem-west-ham-united-vs-afc-bournemouth,,,,none,,,ok,1,West Ham
M.Fernandes,21,27,25-26-prem-west-ham-united-vs-afc-bournemouth,,,,none,,,ok,1,West Ham
Disasi,21,27,25-26-prem-west-ham-united-vs-afc-bournemouth,,,,none,,,ok,1,West Ham
Todibo,21,27,25-26-prem-west-ham-united-vs-afc-bournemouth,,0.2,,implied,journalist_prediction,Jean-Clair Todibo is available after suspension,ok,0,West Ham
Walker-Peters,21,27,25-26-prem-west-ham-united-vs-afc-bournemouth,,,,none,,,ok,0,West Ham
Wilson,21,27,25-26-prem-west-ham-united-vs-afc-bournemouth,,0.2,,implied,journalist_prediction,Callum Wilson is another option in attack.,ok,0,West Ham
Golambeckis,21,27,25-26-prem-west-ham-united-vs-afc-bournemouth,,,,none,,,ok,0,West Ham
S.Magassa,21,27,25-26-prem-west-ham-united-vs-afc-bournemouth,,,,none,,,ok,1,West Ham
Fabianski,21,27,25-26-prem-west-ham-united-vs-afc-bournemouth,,0.8,,implied,journalist_prediction,Doubtful Fabianski (back),ok,0,West Ham
Mayers,21,27,25-26-prem-west-ham-united-vs-afc-bournemouth,,,,none,,,ok,0,West Ham
Mohamadou Kanté,21,27,25-26-prem-west-ham-united-vs-afc-bournemouth,,,,none,,,ok,0,West Ham
Taty,21,27,25-26-prem-west-ham-united-vs-afc-bournemouth,,,,none,,,ok,1,West Ham
Lamadrid,21,27,25-26-prem-west-ham-united-vs-afc-bournemouth,,,,none,,,ok,0,West Ham
Adama,21,27,25-26-prem-west-ham-united-vs-afc-bournemouth,,,,none,,,ok,0,West Ham
Areola,21,27,25-26-prem-west-ham-united-vs-afc-bournemouth,,,,none,,,ok,0,West Ham
Mitchell,31,32,25-26-prem-crystal-palace-vs-newcastle-united,,,,none,,,ok,1,Crystal Palace
Lerma,31,32,25-26-prem-crystal-palace-vs-newcastle-united,,,,none,,,ok,1,Crystal Palace
Benamar,31,32,25-26-prem-crystal-palace-vs-newcastle-united,,,,none,,,ok,0,Crystal Palace
Chadi Riad,31,32,25-26-prem-crystal-palace-vs-newcastle-united,,,,none,,,ok,0,Crystal Palace
Yeremy,31,32,25-26-prem-crystal-palace-vs-newcastle-united,,,,none,,,ok,1,Crystal Palace
Canvot,31,32,25-26-prem-crystal-palace-vs-newcastle-united,,,,none,,,ok,1,Crystal Palace
Cardines,31,32,25-26-prem-crystal-palace-vs-newcastle-united,,,,none,,,ok,0,Crystal Palace
Kamada,31,32,25-26-prem-crystal-palace-vs-newcastle-united,,,,none,,,ok,0,Crystal Palace
Uche,31,32,25-26-prem-crystal-palace-vs-newcastle-united,,,,none,,,ok,0,Crystal Palace
Drakes-Thomas,31,32,25-26-prem-crystal-palace-vs-newcastle-united,,,,none,,,ok,0,Crystal Palace
Rodney,31,32,25-26-prem-crystal-palace-vs-newcastle-united,,,,none,,,ok,0,Crystal Palace
Strand Larsen,31,32,25-26-prem-crystal-palace-vs-newcastle-united,,,,none,,,ok,1,Crystal Palace
Guessand,31,32,25-26-prem-crystal-palace-vs-newcastle-united,,,,none,,,ok,0,Crystal Palace
Henderson,31,32,25-26-prem-crystal-palace-vs-newcastle-united,,,,none,,,ok,1,Crystal Palace
Benitez,31,32,25-26-prem-crystal-palace-vs-newcastle-united,,,,none,,,ok,0,Crystal Palace
Mateta,31,32,25-26-prem-crystal-palace-vs-newcastle-united,,,,none,,,ok,0,Crystal Palace
Agbinone,31,32,25-26-prem-crystal-palace-vs-newcastle-united,,,,none,,,ok,0,Crystal Palace
Sosa,31,32,25-26-prem-crystal-palace-vs-newcastle-united,,,,none,,,ok,0,Crystal Palace
Richards,31,32,25-26-prem-crystal-palace-vs-newcastle-united,,,,none,,,ok,1,Crystal Palace
Clyne,31,32,25-26-prem-crystal-palace-vs-newcastle-united,,,,none,,,ok,0,Crystal Palace
Kporha,31,32,25-26-prem-crystal-palace-vs-newcastle-united,,,,none,,,ok,0,Crystal Palace
Sarr,31,32,25-26-prem-crystal-palace-vs-newcastle-united,,,,none,,,ok,0,Crystal Palace
Doucouré,31,32,25-26-prem-crystal-palace-vs-newcastle-united,,,,none,,,ok,0,Crystal Palace
Hughes,31,32,25-26-prem-crystal-palace-vs-newcastle-united,,,,none,,,ok,1,Crystal Palace
Casey,31,32,25-26-prem-crystal-palace-vs-newcastle-united,,,,none,,,ok,0,Crystal Palace
Wharton,31,32,25-26-prem-crystal-palace-vs-newcastle-united,,,,none,,,ok,0,Crystal Palace
Devenny,31,32,25-26-prem-crystal-palace-vs-newcastle-united,,,,none,,,ok,0,Crystal Palace
Marsh,31,32,25-26-prem-crystal-palace-vs-newcastle-united,,,,none,,,ok,0,Crystal Palace
Johnson,31,32,25-26-prem-crystal-palace-vs-newcastle-united,,,,none,,,ok,1,Crystal Palace
Matthews,31,32,25-26-prem-crystal-palace-vs-newcastle-united,,,,none,,,ok,0,Crystal Palace
Muñoz,31,32,25-26-prem-crystal-palace-vs-newcastle-united,,,,none,,,ok,1,Crystal Palace
Lacroix,31,32,25-26-prem-crystal-palace-vs-newcastle-united,,,,none,,,ok,1,Crystal Palace
King,31,32,25-26-prem-crystal-palace-vs-newcastle-united,,,,none,,,ok,0,Crystal Palace
Robinson,54,34,25-26-prem-fulham-vs-aston-villa,,,,none,,,ok,0,Fulham
Diop,54,34,25-26-prem-fulham-vs-aston-villa,,,,none,,,ok,0,Fulham
J.Cuenca,54,34,25-26-prem-fulham-vs-aston-villa,,,,none,,,ok,0,Fulham
Iwobi,54,34,25-26-prem-fulham-vs-aston-villa,,,,none,,,ok,0,Fulham
Sessegnon,54,34,25-26-prem-fulham-vs-aston-villa,,,,none,,,ok,1,Fulham
Wilson,54,34,25-26-prem-fulham-vs-aston-villa,,,,none,,,ok,1,Fulham
Berge,54,34,25-26-prem-fulham-vs-aston-villa,,,,none,,,ok,1,Fulham
Cairney,54,34,25-26-prem-fulham-vs-aston-villa,,,,none,,,ok,0,Fulham
Lukić,54,34,25-26-prem-fulham-vs-aston-villa,,,,none,,,ok,1,Fulham
King,54,34,25-26-prem-fulham-vs-aston-villa,,,,none,,,ok,0,Fulham
Reed,54,34,25-26-prem-fulham-vs-aston-villa,,,,none,,,ok,0,Fulham
Raúl,54,34,25-26-prem-fulham-vs-aston-villa,,,,none,,,ok,1,Fulham
Muniz,54,34,25-26-prem-fulham-vs-aston-villa,,,,none,,,ok,0,Fulham
Bobb,54,34,25-26-prem-fulham-vs-aston-villa,,,,none,,,ok,0,Fulham
Kusi-Asare,54,34,25-26-prem-fulham-vs-aston-villa,,,,none,,,ok,0,Fulham
Amissah,54,34,25-26-prem-fulham-vs-aston-villa,,,,none,,,ok,0,Fulham
McNally,54,34,25-26-prem-fulham-vs-aston-villa,,,,none,,,ok,0,Fulham
Andersen,54,34,25-26-prem-fulham-vs-aston-villa,,,,none,,,ok,1,Fulham
Bassey,54,34,25-26-prem-fulham-vs-aston-villa,,,,none,,,ok,1,Fulham
Castagne,54,34,25-26-prem-fulham-vs-aston-villa,,,,none,,,ok,1,Fulham
Smith Rowe,54,34,25-26-prem-fulham-vs-aston-villa,,,,none,,,ok,1,Fulham
Leno,54,34,25-26-prem-fulham-vs-aston-villa,,,,none,,,ok,1,Fulham
Lecomte,54,34,25-26-prem-fulham-vs-aston-villa,,,,none,,,ok,0,Fulham
Chukwueze,54,34,25-26-prem-fulham-vs-aston-villa,,,,none,,,ok,1,Fulham
Ridgeon,54,34,25-26-prem-fulham-vs-aston-villa,,,,none,,,ok,0,Fulham
